id,lon,lat
pt_ll_117,-10.092800000000002,40.9248
pt_ll_118,-9.833600000000002,40.6656
pt_ll_119,-11.5614272,40.6656
pt_ll_120,-10.092800000000002,40.492972800000004
pt_ll_121,-11.129600000000002,40.536
pt_ll_122,-9.5744,40.9248
pt_ll_123,-9.056000000000001,40.83822719999999
pt_ll_124,-7.889600000000001,40.83822719999999
pt_ll_125,-8.148800000000003,40.7521728
pt_ll_126,-9.5744,40.536
pt_ll_127,-8.537600000000001,40.6656
pt_ll_128,-12.425600000000001,40.4064
pt_ll_129,-12.771372800000002,40.1472
pt_ll_130,-11.648000000000003,40.1472
pt_ll_131,-12.166400000000001,40.0176
pt_ll_132,-11.648000000000003,39.974572800000004
pt_ll_133,-12.684800000000003,39.888
pt_ll_134,-12.166400000000001,39.888
pt_ll_5145,-11.648000000000003,39.8014272
pt_ll_135,-12.684800000000003,40.0176
pt_ll_136,-11.3022272,39.456172800000004
pt_ll_137,-13.332800000000002,39.456172800000004
pt_ll_138,-13.332800000000002,39.24
pt_ll_5146,-12.944,39.4992
pt_ll_139,-13.332800000000002,38.9808
pt_ll_140,-12.3390272,39.369600000000005
pt_ll_141,-12.684800000000003,38.851200000000006
pt_ll_142,-11.259200000000002,39.0238272
pt_ll_143,-11.993772800000002,38.851200000000006
pt_ll_144,-11.388800000000002,38.7646272
pt_ll_145,-11.129600000000002,38.592
pt_ll_146,-13.851200000000002,38.6785728
pt_ll_147,-13.9808,38.4193728
pt_ll_148,-13.289772800000003,38.592
pt_ll_149,-12.684800000000003,38.1601728
pt_ll_150,-12.166400000000001,38.203199999999995
pt_ll_151,-11.648000000000003,38.0736
pt_ll_152,-11.129600000000002,38.0736
pt_ll_153,-10.7408,38.0736
pt_ll_154,-11.777600000000001,37.5982272
pt_ll_155,-13.721600000000002,37.9009728
pt_ll_156,-13.030572800000002,37.9009728
pt_ll_157,-12.3390272,37.5552
pt_ll_158,-12.684800000000003,37.382572800000005
pt_ll_159,-14.369600000000002,37.0368
pt_ll_160,-14.240000000000002,37.4256
pt_ll_161,-14.240000000000002,37.166399999999996
pt_ll_162,-12.944,37.4256
pt_ll_163,-5.0814272,41.5728
pt_ll_164,-6.464000000000003,41.8750272
pt_ll_165,-6.464000000000003,42.0481728
pt_ll_166,-6.982400000000002,42.7392
pt_ll_167,-5.599827200000003,42.7392
pt_ll_168,-6.291372800000003,42.86879999999999
pt_ll_169,-6.291372800000003,42.5665728
pt_ll_170,-6.291372800000003,42.7392
pt_ll_171,-10.092800000000002,38.2462272
pt_ll_172,-9.5744,38.332800000000006
pt_ll_173,-11.993772800000002,37.20942719999999
pt_ll_174,-19.769772800000002,29.52
pt_ll_175,-18.7329728,30.2976
pt_ll_176,-17.3504,30.2976
pt_ll_177,-15.795200000000001,29.3904
pt_ll_178,-14.758400000000002,30.816
pt_ll_179,-19.5966272,29.4334272
pt_ll_180,-19.251372800000002,29.260800000000003
pt_ll_181,-15.795200000000001,30.0384
pt_ll_182,-18.9056,29.1312
pt_ll_183,-18.9056,28.9150272
pt_ll_184,-19.0352,28.7854272
pt_ll_185,-18.8190272,28.828972800000003
pt_ll_186,-18.776,28.7854272
pt_ll_187,-18.6464,28.7854272
pt_ll_188,-18.4737728,28.7854272
pt_ll_189,-18.2576,28.828972800000003
pt_ll_190,-18.128,28.828972800000003
pt_ll_5646,-18.128,28.872
pt_ll_191,-18.0414272,28.9150272
pt_ll_192,-17.8688,29.217772800000002
pt_ll_193,-17.6096,29.260800000000003
pt_ll_194,-17.4369728,29.52
pt_ll_195,-17.2208,29.3904
pt_ll_196,-16.9616,29.3904
pt_ll_197,-16.7024,29.3904
pt_ll_198,-16.4001728,29.3038272
pt_ll_199,-16.4432,29.347372800000002
pt_ll_200,-16.1409728,29.3038272
pt_ll_201,-16.0544,29.1742272
pt_ll_202,-15.924800000000001,29.347372800000002
pt_ll_203,-17.2638272,30.2110272
pt_ll_204,-17.0912,30.124972800000002
pt_ll_205,-17.3504,30.0384
pt_ll_206,-16.9616,29.8657728
pt_ll_207,-17.2208,29.8657728
pt_ll_208,-16.832,29.9088
pt_ll_209,-17.1777728,29.8222272
pt_ll_210,-17.0912,29.7792
pt_ll_211,-16.7454272,29.7792
pt_ll_212,-17.48,29.6496
pt_ll_213,-17.5230272,29.476972800000002
pt_ll_214,-17.7392,29.4334272
pt_ll_215,-17.48,29.4334272
pt_ll_216,-17.8688,29.347372800000002
pt_ll_217,-18.128,29.260800000000003
pt_ll_218,-18.3872,29.088172800000002
pt_ll_5147,-18.776,29.217772800000002
pt_ll_219,-18.8190272,28.9150272
pt_ll_220,-17.0046272,29.7792
pt_ll_221,-17.0046272,29.6496
pt_ll_222,-17.0912,29.52
pt_ll_223,-16.9185728,29.52
pt_ll_224,-17.0046272,29.476972800000002
pt_ll_225,-16.7454272,29.6496
pt_ll_226,-16.7024,29.52
pt_ll_5150,-16.615827200000002,29.6926272
pt_ll_227,-16.7024,29.4334272
pt_ll_228,-16.3136,29.606572800000002
pt_ll_229,-19.5966272,29.7792
pt_ll_230,-19.5966272,29.6496
pt_ll_231,-19.424,29.3904
pt_ll_232,-19.3374272,29.9088
pt_ll_233,-19.0782272,29.951827199999997
pt_ll_234,-18.9056,29.7792
pt_ll_235,-18.6464,29.6496
pt_ll_236,-19.1648,29.52
pt_ll_237,-19.0782272,29.52
pt_ll_238,-19.0782272,29.4334272
pt_ll_239,-19.1648,29.347372800000002
pt_ll_240,-18.9056,29.260800000000003
pt_ll_241,-18.862572800000002,29.951827199999997
pt_ll_242,-18.6464,29.8222272
pt_ll_5148,-18.3872,29.7792
pt_ll_243,-18.7329728,29.6926272
pt_ll_244,-18.3872,29.606572800000002
pt_ll_245,-18.6464,29.52
pt_ll_246,-18.5598272,29.3904
pt_ll_247,-18.3872,29.347372800000002
pt_ll_248,-18.6464,29.3038272
pt_ll_249,-18.6464,29.1742272
pt_ll_250,-18.3872,30.2110272
pt_ll_251,-18.0414272,30.254572800000002
pt_ll_252,-18.3006272,30.254572800000002
pt_ll_253,-17.8688,30.124972800000002
pt_ll_254,-18.3872,29.995372800000002
pt_ll_255,-18.2145728,29.951827199999997
pt_ll_256,-18.0414272,29.8657728
pt_ll_257,-18.2576,29.6926272
pt_ll_258,-17.8688,29.6496
pt_ll_259,-18.0414272,29.52
pt_ll_260,-18.3006272,29.52
pt_ll_261,-18.128,29.3038272
pt_ll_262,-18.2576,29.3038272
pt_ll_263,-17.6096,30.2110272
pt_ll_264,-17.5230272,30.0814272
pt_ll_265,-17.566572800000003,29.995372800000002
pt_ll_266,-17.7392,29.951827199999997
pt_ll_267,-17.7822272,29.7792
pt_ll_268,-18.9921728,30.2110272
pt_ll_269,-18.6464,30.2110272
pt_ll_270,-18.6464,30.124972800000002
pt_ll_271,-18.6464,29.995372800000002
pt_ll_272,-18.776,29.995372800000002
pt_ll_273,-18.9056,29.606572800000002
pt_ll_274,-18.2145728,29.52
pt_ll_275,-19.3374272,28.828972800000003
pt_ll_5762,-19.251372800000002,31.7662272
pt_ll_276,-17.2638272,31.7662272
pt_ll_277,-15.9678272,31.6801728
pt_ll_278,-20.1150272,29.6496
pt_ll_279,-20.4608,29.6926272
pt_ll_280,-20.72,29.9088
pt_ll_281,-19.424,30.2976
pt_ll_282,-19.380972800000002,30.5137728
pt_ll_283,-19.4670272,30.5568
pt_ll_284,-19.5105728,30.7294272
pt_ll_285,-19.3374272,30.945600000000002
pt_ll_286,-19.1648,31.075200000000002
pt_ll_287,-17.3504,31.075200000000002
pt_ll_288,-15.9678272,31.204800000000002
pt_ll_289,-19.424,31.1617728
pt_ll_290,-19.3374272,31.2478272
pt_ll_291,-19.3374272,31.5070272
pt_ll_292,-19.251372800000002,31.7662272
pt_ll_293,-19.251372800000002,30.2976
pt_ll_294,-19.294400000000003,30.168
pt_ll_295,-19.0352,30.945600000000002
pt_ll_296,-19.251372800000002,30.816
pt_ll_297,-18.9056,30.816
pt_ll_298,-19.251372800000002,30.6864
pt_ll_299,-19.0782272,30.5998272
pt_ll_300,-18.8190272,30.6433728
pt_ll_301,-19.0782272,30.4702272
pt_ll_302,-18.8190272,30.4702272
pt_ll_303,-18.8190272,30.3406272
pt_ll_304,-19.1648,31.7232
pt_ll_305,-19.0782272,31.5936
pt_ll_306,-18.9056,31.5070272
pt_ll_307,-18.6464,31.464000000000002
pt_ll_308,-18.5598272,31.5936
pt_ll_309,-18.2576,31.3774272
pt_ll_310,-18.5598272,31.3774272
pt_ll_311,-18.2145728,31.334400000000002
pt_ll_312,-19.1648,31.1617728
pt_ll_313,-19.0782272,31.075200000000002
pt_ll_314,-18.9056,31.2913728
pt_ll_315,-18.7329728,31.204800000000002
pt_ll_316,-18.5598272,31.075200000000002
pt_ll_317,-18.128,31.204800000000002
pt_ll_318,-18.0414272,31.075200000000002
pt_ll_319,-18.4737728,30.945600000000002
pt_ll_320,-18.5598272,30.816
pt_ll_321,-17.8688,30.945600000000002
pt_ll_322,-18.2145728,30.816
pt_ll_323,-18.4737728,30.6864
pt_ll_324,-18.5598272,30.5568
pt_ll_325,-18.3872,30.4702272
pt_ll_326,-18.3872,30.3406272
pt_ll_327,-17.9553728,30.7729728
pt_ll_328,-18.2145728,30.6433728
pt_ll_329,-17.8688,30.5568
pt_ll_330,-18.2145728,30.4272
pt_ll_331,-18.0414272,30.3406272
pt_ll_332,-17.6096,30.5568
pt_ll_333,-17.5230272,30.3841728
pt_ll_334,-17.6096,31.6801728
pt_ll_335,-17.8688,31.5936
pt_ll_336,-17.4369728,31.7662272
pt_ll_337,-17.8688,31.464000000000002
pt_ll_338,-17.6961728,31.464000000000002
pt_ll_339,-17.6096,31.334400000000002
pt_ll_340,-17.6961728,31.334400000000002
pt_ll_341,-17.6961728,31.204800000000002
pt_ll_342,-17.5230272,31.1617728
pt_ll_343,-17.4369728,31.0321728
pt_ll_344,-17.6096,30.8590272
pt_ll_345,-20.4608,31.334400000000002
pt_ll_346,-19.1648,31.9824
pt_ll_347,-19.1648,32.111999999999995
pt_ll_348,-19.0782272,32.2416
pt_ll_349,-19.1648,32.5008
pt_ll_350,-19.251372800000002,32.7169728
pt_ll_351,-16.0544,33.0192
pt_ll_352,-19.1648,32.8896
pt_ll_353,-19.0782272,33.062227199999995
pt_ll_354,-19.0782272,33.23537280000001
pt_ll_355,-19.251372800000002,33.408
pt_ll_356,-19.294400000000003,33.4945728
pt_ll_357,-19.0782272,33.6672
pt_ll_358,-18.776,33.6672
pt_ll_359,-18.6464,33.6672
pt_ll_360,-18.516800000000003,33.408
pt_ll_361,-17.7392,33.8398272
pt_ll_362,-17.3504,33.796800000000005
pt_ll_363,-16.6593728,33.7537728
pt_ll_364,-16.1409728,33.796800000000005
pt_ll_365,-15.924800000000001,33.6241728
pt_ll_366,-15.795200000000001,33.6672
pt_ll_367,-15.276800000000001,33.7537728
pt_ll_368,-15.1902272,33.23537280000001
pt_ll_369,-15.017600000000002,33.0192
pt_ll_370,-14.888000000000002,33.1057728
pt_ll_371,-14.5857728,33.408
pt_ll_372,-14.153427200000001,33.4510272
pt_ll_373,-14.153427200000001,33.8398272
pt_ll_374,-11.475372800000002,32.025427199999996
pt_ll_375,-13.2032,32.3712
pt_ll_5763,-15.795200000000001,29.3904
pt_ll_376,-15.795200000000001,29.476972800000002
pt_ll_377,-15.708627200000002,29.52
pt_ll_378,-15.665600000000001,29.7361728
pt_ll_379,-15.319827200000002,29.8222272
pt_ll_380,-15.536000000000001,30.0384
pt_ll_381,-15.449427200000002,30.0814272
pt_ll_382,-15.276800000000001,30.168
pt_ll_383,-15.017600000000002,30.168
pt_ll_384,-14.758400000000002,30.2110272
pt_ll_385,-14.412627200000001,30.254572800000002
pt_ll_386,-14.240000000000002,30.2976
pt_ll_387,-13.851200000000002,30.5568
pt_ll_388,-13.764627200000001,30.6433728
pt_ll_389,-13.9808,30.816
pt_ll_390,-13.721600000000002,31.075200000000002
pt_ll_391,-14.758400000000002,31.8528
pt_ll_392,-15.536000000000001,32.8896
pt_ll_393,-13.548972800000003,31.1617728
pt_ll_394,-13.289772800000003,31.204800000000002
pt_ll_395,-13.0736,31.334400000000002
pt_ll_396,-12.944,31.334400000000002
pt_ll_397,-12.771372800000002,31.5070272
pt_ll_398,-12.425600000000001,31.5936
pt_ll_399,-12.684800000000003,31.7232
pt_ll_400,-12.555200000000003,31.8528
pt_ll_401,-12.425600000000001,31.9393728
pt_ll_402,-12.296000000000001,32.025427199999996
pt_ll_403,-12.166400000000001,32.111999999999995
pt_ll_404,-11.907200000000001,32.111999999999995
pt_ll_405,-11.475372800000002,32.025427199999996
pt_ll_5764,-17.3504,33.408
pt_ll_5765,-16.0544,33.1488
pt_ll_5766,-14.412627200000001,32.111999999999995
pt_ll_5767,-13.721600000000002,32.3712
pt_ll_5768,-14.758400000000002,31.5936
pt_ll_5769,-14.5857728,30.2976
pt_ll_5770,-15.795200000000001,29.606572800000002
pt_ll_5771,-14.758400000000002,30.6433728
pt_ll_406,-19.0352,33.4945728
pt_ll_407,-18.8190272,33.278400000000005
pt_ll_408,-17.7392,33.4510272
pt_ll_409,-17.6096,33.6672
pt_ll_410,-17.1777728,33.580627199999995
pt_ll_411,-16.7454272,33.580627199999995
pt_ll_412,-16.7454272,33.4510272
pt_ll_413,-18.3872,33.278400000000005
pt_ll_414,-18.7329728,32.760000000000005
pt_ll_415,-18.3872,32.6304
pt_ll_416,-17.6961728,33.1057728
pt_ll_417,-17.4369728,33.1918272
pt_ll_418,-18.6894272,33.1488
pt_ll_5648,-18.1710272,33.1057728
pt_ll_419,-18.7329728,33.062227199999995
pt_ll_420,-18.128,32.8896
pt_ll_421,-18.2145728,33.278400000000005
pt_ll_422,-17.6096,33.1488
pt_ll_423,-17.6096,33.4945728
pt_ll_424,-16.3136,33.408
pt_ll_425,-16.3136,33.1488
pt_ll_426,-16.7024,33.062227199999995
pt_ll_427,-17.1777728,33.278400000000005
pt_ll_428,-17.1777728,32.6304
pt_ll_429,-16.6593728,32.8896
pt_ll_430,-16.0544,32.760000000000005
pt_ll_431,-17.6096,32.9761728
pt_ll_432,-17.3504,32.8896
pt_ll_5649,-17.3504,33.1488
pt_ll_433,-16.832,33.3214272
pt_ll_434,-16.4001728,33.1057728
pt_ll_435,-16.227027200000002,33.0192
pt_ll_436,-15.9678272,33.3214272
pt_ll_437,-16.6593728,32.760000000000005
pt_ll_438,-17.0912,32.7169728
pt_ll_439,-17.0912,32.8896
pt_ll_440,-18.128,32.760000000000005
pt_ll_441,-17.8688,32.760000000000005
pt_ll_442,-18.9056,32.7169728
pt_ll_443,-18.6464,32.6304
pt_ll_444,-18.4737728,32.6734272
pt_ll_445,-17.6961728,32.5873728
pt_ll_446,-17.6096,32.5873728
pt_ll_447,-18.9056,31.8097728
pt_ll_5772,-18.6464,32.5873728
pt_ll_448,-18.9056,32.1550272
pt_ll_449,-18.9056,32.025427199999996
pt_ll_450,-18.2145728,32.543827199999996
pt_ll_451,-18.4737728,32.2416
pt_ll_452,-17.6961728,32.2416
pt_ll_453,-18.128,32.1985728
pt_ll_454,-18.2145728,32.025427199999996
pt_ll_455,-17.7822272,32.025427199999996
pt_ll_5774,-17.8688,31.8528
pt_ll_456,-16.9616,32.5873728
pt_ll_457,-16.7024,32.5873728
pt_ll_458,-16.3136,32.6304
pt_ll_459,-17.0046272,32.543827199999996
pt_ll_460,-16.832,32.5008
pt_ll_461,-16.6593728,32.543827199999996
pt_ll_462,-16.6593728,32.3712
pt_ll_463,-17.0912,32.3712
pt_ll_5650,-17.0046272,32.328172800000004
pt_ll_464,-17.3073728,32.1985728
pt_ll_465,-17.1777728,32.1550272
pt_ll_466,-16.9185728,32.1985728
pt_ll_467,-16.5728,32.111999999999995
pt_ll_468,-17.3504,32.025427199999996
pt_ll_469,-17.0046272,32.0689728
pt_ll_470,-16.832,32.025427199999996
pt_ll_471,-17.0046272,31.9393728
pt_ll_472,-16.7454272,31.8528
pt_ll_473,-17.3504,31.8097728
pt_ll_474,-17.0046272,31.8097728
pt_ll_475,-15.708627200000002,33.364972800000004
pt_ll_476,-15.449427200000002,33.278400000000005
pt_ll_477,-15.795200000000001,33.1488
pt_ll_478,-15.8817728,33.1057728
pt_ll_479,-15.536000000000001,33.0192
pt_ll_480,-15.9678272,32.9326272
pt_ll_481,-15.708627200000002,32.8896
pt_ll_482,-15.924800000000001,32.8030272
pt_ll_483,-15.795200000000001,32.7169728
pt_ll_484,-16.0544,32.6304
pt_ll_485,-15.8817728,32.5873728
pt_ll_486,-16.227027200000002,32.4142272
pt_ll_487,-15.795200000000001,32.4577728
pt_ll_488,-15.276800000000001,33.0192
pt_ll_489,-15.276800000000001,32.846572800000004
pt_ll_490,-15.536000000000001,32.8030272
pt_ll_491,-15.276800000000001,32.7169728
pt_ll_492,-15.147200000000002,32.6304
pt_ll_493,-15.449427200000002,32.5008
pt_ll_494,-15.276800000000001,32.4142272
pt_ll_495,-16.227027200000002,32.2846272
pt_ll_496,-16.0544,32.1985728
pt_ll_497,-15.536000000000001,32.1985728
pt_ll_498,-15.276800000000001,32.2846272
pt_ll_499,-15.276800000000001,32.1985728
pt_ll_500,-15.017600000000002,32.2416
pt_ll_501,-16.3136,32.1550272
pt_ll_502,-16.3136,31.8528
pt_ll_503,-16.0544,32.0689728
pt_ll_504,-16.0544,31.8528
pt_ll_505,-15.536000000000001,31.6801728
pt_ll_5651,-15.8817728,31.8097728
pt_ll_506,-15.449427200000002,32.111999999999995
pt_ll_507,-15.536000000000001,31.7662272
pt_ll_508,-15.017600000000002,32.0689728
pt_ll_509,-15.147200000000002,31.9393728
pt_ll_510,-17.0046272,31.6801728
pt_ll_511,-16.5728,31.6801728
pt_ll_512,-16.3136,31.6366272
pt_ll_513,-16.0544,31.5936
pt_ll_514,-15.795200000000001,31.6366272
pt_ll_515,-16.6593728,31.5070272
pt_ll_516,-15.9678272,31.464000000000002
pt_ll_517,-16.832,31.334400000000002
pt_ll_518,-16.4001728,31.3774272
pt_ll_519,-16.1409728,31.2478272
pt_ll_5652,-17.1342272,31.204800000000002
pt_ll_520,-16.7024,31.204800000000002
pt_ll_521,-16.6593728,31.1182272
pt_ll_522,-16.3136,31.075200000000002
pt_ll_523,-16.5728,31.0321728
pt_ll_524,-16.9185728,30.945600000000002
pt_ll_525,-16.5728,30.945600000000002
pt_ll_526,-16.4001728,30.7729728
pt_ll_527,-14.9310272,31.8097728
pt_ll_528,-15.017600000000002,31.7662272
pt_ll_529,-14.758400000000002,31.7232
pt_ll_530,-14.888000000000002,31.5936
pt_ll_531,-15.2337728,31.5505728
pt_ll_532,-15.708627200000002,31.334400000000002
pt_ll_533,-15.276800000000001,31.334400000000002
pt_ll_534,-15.017600000000002,31.3774272
pt_ll_535,-15.622572800000002,31.204800000000002
pt_ll_536,-15.017600000000002,31.1617728
pt_ll_537,-14.8449728,31.075200000000002
pt_ll_538,-15.406400000000001,31.1182272
pt_ll_539,-15.1041728,31.075200000000002
pt_ll_540,-15.536000000000001,31.0321728
pt_ll_541,-16.0544,30.945600000000002
pt_ll_542,-15.795200000000001,30.9886272
pt_ll_543,-15.622572800000002,30.9025728
pt_ll_544,-15.9678272,30.6864
pt_ll_545,-17.1777728,30.816
pt_ll_546,-16.832,30.7729728
pt_ll_547,-17.2638272,30.6433728
pt_ll_548,-16.832,30.6433728
pt_ll_549,-17.0912,30.5568
pt_ll_5653,-16.486227200000002,30.5137728
pt_ll_550,-16.097427200000002,30.5568
pt_ll_551,-17.0912,30.2976
pt_ll_552,-16.9616,30.2976
pt_ll_553,-15.2337728,30.2976
pt_ll_554,-16.3136,30.3406272
pt_ll_555,-16.832,30.168
pt_ll_556,-16.4001728,30.0384
pt_ll_557,-16.6593728,30.0384
pt_ll_558,-15.276800000000001,30.9886272
pt_ll_559,-15.1041728,30.7294272
pt_ll_560,-15.276800000000001,30.6433728
pt_ll_561,-15.017600000000002,30.6864
pt_ll_562,-15.795200000000001,30.5568
pt_ll_563,-15.536000000000001,30.5998272
pt_ll_564,-15.9678272,30.4272
pt_ll_565,-15.795200000000001,30.3841728
pt_ll_566,-16.1409728,30.254572800000002
pt_ll_567,-16.3136,30.0814272
pt_ll_568,-16.0544,30.124972800000002
pt_ll_569,-16.1409728,29.951827199999997
pt_ll_570,-16.0544,30.0384
pt_ll_571,-16.0544,29.8222272
pt_ll_572,-16.0544,29.5630272
pt_ll_573,-15.924800000000001,29.5630272
pt_ll_574,-15.017600000000002,30.4272
pt_ll_575,-14.758400000000002,30.3406272
pt_ll_576,-15.1902272,30.2976
pt_ll_577,-14.9310272,30.254572800000002
pt_ll_578,-15.622572800000002,30.0384
pt_ll_579,-15.622572800000002,30.254572800000002
pt_ll_580,-14.499200000000002,31.5936
pt_ll_581,-14.671827200000003,31.464000000000002
pt_ll_582,-14.412627200000001,31.334400000000002
pt_ll_583,-14.671827200000003,31.204800000000002
pt_ll_584,-14.412627200000001,31.1617728
pt_ll_585,-14.499200000000002,31.075200000000002
pt_ll_586,-14.412627200000001,30.945600000000002
pt_ll_587,-14.628800000000002,30.9025728
pt_ll_588,-14.5857728,30.6864
pt_ll_589,-14.326572800000001,30.6433728
pt_ll_5654,-14.542227200000003,30.5137728
pt_ll_590,-14.456172800000001,30.4702272
pt_ll_591,-13.548972800000003,31.5070272
pt_ll_592,-14.283027200000001,31.4209728
pt_ll_593,-14.1104,31.1617728
pt_ll_594,-13.894227200000001,31.075200000000002
pt_ll_595,-13.9808,31.0321728
pt_ll_596,-14.196972800000001,30.945600000000002
pt_ll_597,-14.1104,30.816
pt_ll_598,-14.9310272,32.8896
pt_ll_599,-14.9310272,32.760000000000005
pt_ll_600,-14.801427200000003,32.543827199999996
pt_ll_601,-14.758400000000002,32.8030272
pt_ll_602,-14.499200000000002,32.760000000000005
pt_ll_603,-14.8449728,32.6304
pt_ll_604,-14.456172800000001,32.6304
pt_ll_605,-14.499200000000002,32.5008
pt_ll_606,-14.9310272,32.4577728
pt_ll_607,-14.758400000000002,32.2846272
pt_ll_5655,-14.023827200000001,32.846572800000004
pt_ll_608,-14.240000000000002,32.760000000000005
pt_ll_609,-13.9808,32.760000000000005
pt_ll_610,-14.240000000000002,32.6304
pt_ll_611,-13.937772800000001,32.5873728
pt_ll_612,-14.326572800000001,32.5008
pt_ll_613,-13.9808,32.5008
pt_ll_614,-14.240000000000002,32.3712
pt_ll_615,-14.412627200000001,32.328172800000004
pt_ll_616,-14.240000000000002,32.2416
